9226851, 0, 1726008, 10590, 20011114.2014550008, 1726009, 7, 0, 0, 0, 0, 20020228.0810390003, 0, 2318018, -9999, -9999, -9999
3262415, 5, 1759233, 16404, 20011115.0043580011, 1759234, 5155, 2, 0, 1143, 1876, 20020317.093045, 53.732777, 2318031, -0.31961688, 0.35634488, -2.5702658
4872600, 0, 2304224, 92592, 20030127.0012300014, 2304251, 67, 0, 0, 0, 0, 20030222.1955379993, 0, 4026009, -9999, -9999, -9999
8974450, 0, 1854877, 7020, 20011106.2103269994, 1854878, 6, 0, 0, 0, 0, 20020305.0401169993, 0, 2310045, -9999, -9999, -9999
9349287, 0, 1825660, 13908, 20011118.0119590014, 1823580, 32, 0, 0, 0, 0, 20020628.2216419987, 0, 2321030, -9999, -9999, -9999
2803586, 1, 1997201, 31311, 20011123.1706329994, 1997025, 6806, 0, 0, 1064, 2316, 20020710.1450579986, 158.57709, 2327025, -0.26808357, 0.53164393, -6.8916364
15186092, 0, 1890572, 66680, 20011123.0010359995, 1890501, 11, 0, 0, 0, 0, 20020707.1403050013, 0, 2326020, -9999, -9999, -9999
12223727, 0, 2323710, 250986, 20030203.0747269988, 2323711, 1, 0, 0, 0, 0, 20030224.0840339996, 0, 4034002, -9999, -9999, -9999
3713729, 0, 1872140, 9238, 20011106.2013569996, 1872141, 5, 0, 0, 0, 0, 20020805.2318580002, 0, 2310043, -9999, -9999, -9999
3255846, 0, 2314037, 469178, 20030127.0223280005, 2314038, 4, 0, 0, 0, 0, 20030223.024712, 0, 4026009, -9999, -9999, -9999
11409960, 0, 1783481, 36573, 20010927.1801260002, 1783480, 155, 0, 0, 0, 0, 20020318.0711189993, 0, 2270025, -9999, -9999, -9999
2865401, 1, 1096704, 36497, 20011028.1823569983, 1096711, 5111, 0, 0, 1098, 1523, 20020526.0045519993, 33.548916, 2301025, -0.33149645, 0.44274819, 25.700537
9693784, 1, 2029817, 34884, 20011124.0409189984, 2030998, 6366, 1, 0, 1135, 2256, 20020709.2235479988, 414.11584, 2327044, -0.30993032, 0.49081922, 14.706183
2567285, 0, 814325, 65143, 20011001.0213430002, 814327, 323, 0, 0, 1, 149, 20020325.1257040016, 0, 2273007, -0.096294843, 0.52121162, -5.4319043
10363520, 0, 1743648, 15515, 20011121.1722210012, 1743649, 15, 0, 0, 0, 0, 20020313.0458200015, 0, 2325010, -9999, -9999, -9999
13245913, 0, 1684468, 3782, 20011006.0112410001, 1684467, 1969, 0, 0, 91, 375, 20020106.0506080016, 17.940836, 2278060, 0.098948285, 0.47661209, 33.440231
6547076, 5, 1090603, 16430, 20011026.2354380004, 1090604, 4206, 1, 0, 1142, 1322, 20020525.0824149996, 12.054231, 2299016, -0.28916925, 0.50883323, -28.963718
13382036, 1, 1877396, 9006, 20011120.0419059992, 1877330, 4506, 0, 0, 414, 1812, 20020612.2143490016, 13.790637, 2323041, -0.31614852, 0.44946975, -5.5985246
9614036, 2, 1764410, 219, 20010927.2223189995, 1764409, 1016, 0, 0, 41, 404, 20020315.1847140007, 6.7505736, 2270052, -0.044880994, 0.46121964, 1.1879833
14323683, 1, 1644778, 30056, 20011114.1215270013, 1644779, 3718, 0, 0, 448, 1352, 20011222.0659309998, 12.236587, 2318011, -0.27720818, 0.45401895, 1.0798464
2104119, 1, 824834, 49288, 20010928.0908069983, 824835, 3217, 0, 0, 402, 1101, 20020326.1852459982, 0.67129815, 2271008, 0.0079680672, 0.42254606, -25.617048
7886143, 0, 2301740, 98136, 20030128.0016280003, 2301742, 65, 2, 0, 0, 35, 20030222.0821180008, 2.9367616, 4027041, 0.18840483, 0.43669438, 17.376297
15798058, 2, 2042384, 5418, 20011120.1621150002, 2042626, 5097, 0, 0, 702, 1906, 20020531.1001489982, 221.13599, 2324016, -0.30595723, 0.47832084, 24.532936
2088609, 0, 1061798, 5735, 20011022.0252420008, 1061799, 3, 0, 0, 0, 0, 20020520.2254020013, 0, 2294020, -9999, -9999, -9999
9371889, 0, 2291814, 3375, 20030126.0502110012, 2291815, 57, 0, 0, 1, 24, 20030221.1133189984, 4.0180902, 4025083, 0.24831238, 0.39521608, 26.131926
12013536, 2, 868332, 35163, 20010917.0352200009, 868333, 5601, 1, 0, 1445, 1540, 20020401.0209040008, 0, 2259031, 0.075904652, 0.40293118, -78.562393
11082259, 0, 828263, 8917, 20010914.0521369986, 828268, 119, 0, 0, 0, 37, 20020327.1202300005, 0.19937289, 2257005, -0.085579731, 0.43847299, 15.189283
10884453, 0, 2287650, 15125, 20030126.2228490002, 2287651, 129, 1, 0, 1, 47, 20030220.183743, 5.8956838, 4026005, 0.34796613, 0.26006782, -38.865181
6369563, 2, 1858858, 93043, 20010926.0552240014, 1858857, 2605, 0, 0, 302, 1038, 20020315.1131220013, 18.011074, 2269001, -0.00037697642, 0.47439301, 0.9226777
4657555, 0, 2331390, 27802, 20030202.1912170015, 2331391, 318, 35, 1, 23, 54, 20030225.0259470008, 3.7869859, 4033021, 0.031480882, 0.52427477, 123.43552
15638492, 1, 1777290, 1048, 20010926.1936310008, 1777289, 493, 0, 0, 8, 224, 20020314.153425999, 9.3501453, 2269021, -0.13553675, 0.50356847, 7.4696999
13904414, 0, 1120044, 5096, 20011031.0620339997, 1120046, 8, 0, 0, 0, 0, 20020606.2202370018, 0, 2304007, -9999, -9999, -9999
3088766, 2, 1054277, 21367, 20011022.1820390001, 1054278, 4778, 0, 0, 875, 1627, 20020519.2201530002, 35.398125, 2295028, -0.2364115, 0.50235695, -14.280337
5563753, 0, 1751337, 1907, 20011031.0809039995, 1751336, 5, 0, 0, 0, 0, 20020321.0500399992, 0, 2304010, -9999, -9999, -9999
5173969, 0, 2325746, 52007, 20030203.0647410005, 2325747, 157, 4, 1, 4, 25, 20030224.1240560003, 1.5705882, 4034002, 0.16513641, 0.43789253, 50.190342
13713472, 0, 2194372, 691, 20011109.143858999, 2194373, 289, 0, 0, 6, 179, 20020807.0219429992, 15.317733, 2313018, -0.39943507, 0.67499816, 22.747896
8887606, 0, 1781346, 2516, 20011109.1312040016, 1781347, 4, 0, 0, 0, 0, 20020319.1612510011, 0, 2313010, -9999, -9999, -9999
1821049, 4, 1863665, 14738, 20011116.1016120017, 1813828, 3519, 1, 0, 279, 1398, 20020618.153221, 58.826145, 2320011, -0.28226849, 0.34506279, -30.389069
7772517, 0, 2302620, 886, 20030127.2307269983, 2302621, 15, 0, 0, 0, 0, 20030222.104203999, 0, 4027040, -9999, -9999, -9999
6038000, 0, 2292658, 135783, 20030126.0647069998, 2292660, 8, 0, 0, 0, 0, 20030221.1140139997, 0, 4026001, -9999, -9999, -9999
3836585, 2, 1631348, 15461, 20011004.1054579988, 1631349, 3941, 0, 0, 512, 1376, 20011217.0206220001, 63.009354, 2277009, -0.050373647, 0.46300417, -2.2741706
6538561, 0, 1756055, 25817, 20010927.2343450002, 1756054, 3821, 0, 0, 615, 1337, 20020315.1939130016, 26.037161, 2270055, -0.018237611, 0.42695171, -23.665369
11545985, 1, 826893, 26603, 20010929.2228449993, 826894, 109, 0, 0, 1, 61, 20020326.1317490004, 1.9227498, 2272086, -0.18173616, 0.43268698, -10.700326
210741, 0, 2074906, 32509, 20011001.1634140015, 2074907, 0, 0, 0, 0, 0, 20020904.2022249997, 0, 2274024, -9999, -9999, -9999
8247991, 0, 2317559, 222510, 20030203.1943229996, 2317561, 151, 0, 1, 2, 59, 20030223.1704350002, 7.6853547, 4034028, 0.39311895, 0.37510741, -22.471706
11008825, 0, 1765434, 12928, 20011031.0524160005, 1765433, 4, 0, 0, 0, 0, 20020321.0524320006, 0, 2304004, -9999, -9999, -9999
14047326, 0, 2292070, 3329, 20030126.0455159992, 2292075, 48, 2, 0, 1, 30, 20030221.120347999, 7.0131316, 4025082, 0.29414919, 0.36869675, -16.554804
6682111, 2, 710201, 12608, 20011014.1725349985, 710200, 3975, 0, 0, 456, 1457, 20020504.0156099983, 21.732372, 2287015, -0.26236919, 0.38453817, -2.2240105
10846658, 0, 929023, 35678, 20011009.0057450011, 929045, 6, 0, 0, 0, 0, 20020423.2146530002, 0, 2281040, -9999, -9999, -9999
14228879, 3, 1086676, 19407, 20011028.0501010008, 1086677, 3446, 0, 0, 484, 1234, 20020524.1358009987, 31.953051, 2301003, -0.34423906, 0.48469219, 12.01506
10739503, 2, 1768099, 5182, 20011116.0936320014, 1768100, 5864, 0, 0, 648, 2144, 20020319.0257349983, 82.788345, 2320009, -0.32357252, 0.44865751, -1.312965
1168665, 2, 1886212, 12254, 20011119.0640459992, 1884327, 6499, 1, 0, 799, 2186, 20020707.0206299983, 6.4035158, 2323004, -0.30810663, 0.38405648, -7.5616117
12637151, 1, 1771874, 18633, 20011122.210907001, 1771875, 4832, 0, 0, 443, 1804, 20020320.0429399982, 301.68912, 2326017, -0.32863235, 0.50066561, -4.4864922
15034658, 0, 890426, 8171, 20011005.2317029983, 890377, 3, 0, 0, 0, 2, 20020415.0832539983, 15.806053, 2278057, 3.2419677, -1.6932218, 67.548622
4172562, 1, 1084800, 28560, 20011028.0819000006, 1084801, 4373, 0, 0, 673, 1387, 20020524.0508060008, 23.828127, 2301008, -0.3406595, 0.4182311, -13.395885
6781575, 2, 1845123, 44740, 20011114.1241180003, 1845120, 4781, 0, 0, 474, 1804, 20020613.1956470013, 162.38589, 2318011, -0.32768491, 0.44640359, 15.650849
2213082, 0, 2306575, 66402, 20030127.2158560008, 2306576, 49, 3, 0, 1, 21, 20030222.1200110018, 3.680594, 4027028, 0.26692092, 0.49119264, -0.91343641
9159903, 0, 2319857, 158802, 20030203.0909369998, 2319858, 91, 0, 0, 3, 61, 20030223.2227209993, 2.7733696, 4034005, 0.278588, 0.38534623, 15.389592
12258616, 0, 2292698, 85755, 20030126.0632230006, 2292699, 87, 3, 0, 2, 44, 20030221.1128069982, 3.3098006, 4026001, 0.4649623, 0.45762825, -64.987129
15536536, 0, 1777133, 38161, 20010926.2022560015, 1777132, 0, 0, 0, 0, 0, 20020317.0055250004, 0, 2269021, -9999, -9999, -9999
1359148, 0, 1775586, 4723, 20011118.1413379982, 1775587, 5639, 1, 0, 1033, 1885, 20020320.183600001, 94.972572, 2322013, -0.26327306, 0.37724707, -38.430641
9561297, 0, 1050890, 27637, 20011025.025835, 1050891, 4, 0, 0, 0, 0, 20020519.0624289997, 0, 2297048, -9999, -9999, -9999
4308392, 0, 2302225, 23746, 20030127.2314539999, 2302226, 39, 0, 0, 0, 0, 20030222.1002410017, 0, 4027040, -9999, -9999, -9999
9337881, 0, 2313967, 303919, 20030127.0117460005, 2313968, 10, 0, 0, 0, 0, 20030223.0320469998, 0, 4026009, -9999, -9999, -9999
150130, 0, 968659, 17174, 20011014.1205249988, 968660, 7, 0, 0, 0, 0, 20020506.0536129996, 0, 2287010, -9999, -9999, -9999
6383792, 1, 1665913, 41498, 20011031.0427550003, 1665914, 4578, 4, 0, 1139, 1481, 20011229.0346040018, 26.804443, 2303036, -0.25368884, 0.39771035, 23.327782
8359418, 0, 1784960, 63335, 20010926.2056379989, 1784959, 0, 0, 0, 0, 0, 20020318.135129001, 0, 2269021, -9999, -9999, -9999
4281945, 0, 2314392, 361424, 20030127.013939999, 2314393, 174, 0, 1, 0, 16, 20030223.0329260007, 3.6548405, 4026009, 0.17091347, 0.43206519, 46.789249
11890252, 0, 825142, 41776, 20010928.090059001, 825143, 1010, 0, 0, 42, 411, 20020326.2216069996, 0, 2271008, 0.066094086, 0.38395494, -27.257545
9570854, 0, 958348, 22276, 20011014.1614070013, 958349, 3801, 0, 0, 503, 1295, 20020504.2234160006, 21.194605, 2287014, -0.28258064, 0.3713021, 19.988018
14962606, 0, 1829101, 6415, 20011105.0424260013, 1829102, 6, 0, 0, 0, 0, 20020806.1958369985, 0, 2308028, -9999, -9999, -9999
13712709, 0, 2302020, 53828, 20030127.2324349992, 2302021, 257, 1, 0, 0, 83, 20030222.1014400013, 15.343304, 4027040, 0.29164422, 0.42850664, -46.167347
7861666, 0, 1865971, 5660, 20011116.0957249999, 1863544, 8, 0, 0, 0, 0, 20020618.1858559996, 0, 2320011, -9999, -9999, -9999
323130, 0, 2324985, 14557, 20030203.0820519999, 2324990, 142, 3, 0, 3, 62, 20030224.112112999, 6.0625343, 4034005, 0.10239282, 0.51768619, -59.069721
1826982, 0, 2313772, 371344, 20030127.0143130012, 2313773, 68, 0, 0, 0, 30, 20030223.0347450003, 4.530324, 4026009, 0.71969759, 0.25053501, -76.745857
11202155, 0, 1068758, 36591, 20011021.2349269986, 1068760, 0, 0, 0, 0, 0, 20020521.1039119996, 0, 2294014, -9999, -9999, -9999
2340120, 0, 2293810, 119242, 20030126.0423059985, 2293811, 11, 0, 0, 0, 6, 20030221.1459150016, 1.407639, 4025080, 0.26756141, 0.40883252, 0.33477691
15594254, 0, 824975, 35517, 20010928.0854570009, 824979, 0, 0, 0, 0, 0, 20020326.1908480003, 3.1736822, 2271008, -9999, -9999, -9999
5836784, 1, 1901019, 523, 20011122.1507400014, 1901158, 6042, 6, 0, 1039, 2329, 20020709.0343310013, 944.49878, 2326005, -0.30114681, 0.52996576, 8.2124224
5175255, 0, 2056990, 7144, 20011117.1813069992, 2056997, 6230, 2, 0, 875, 2147, 20020702.1531249993, 157.59386, 2321021, -0.31549826, 0.40568379, -12.366108
3162314, 0, 2295929, 148746, 20030126.0252230018, 2295931, 80, 0, 0, 2, 31, 20030221.2023440003, 0.8817243, 4025075, 0.35404545, 0.43415907, -54.420158
14904836, 0, 1099961, 2961, 20011028.0938340016, 1099963, 11, 0, 0, 0, 0, 20020526.1220510006, 0, 2301012, -9999, -9999, -9999
15658010, 0, 1761425, 8991, 20011117.0433450006, 1761426, 11, 0, 0, 0, 0, 20020316.2351210006, 0, 2320044, -9999, -9999, -9999
11503793, 0, 2001252, 6883, 20011123.0120499991, 2001380, 10, 0, 0, 0, 0, 20020707.0400439985, 0, 2326021, -9999, -9999, -9999
13646007, 1, 1071767, 2790, 20011025.0427049994, 1071768, 4496, 1, 0, 598, 1369, 20020518.1955210008, 17.275192, 2298002, -0.31324661, 0.51039243, -25.017479
4457186, 0, 853216, 40495, 20011002.1044050008, 853217, 1, 0, 0, 0, 0, 20020330.0330459997, 1.3781397, 2275002, -9999, -9999, -9999
7744443, 0, 2297198, 1931, 20030125.1758060008, 2297199, 314, 17, 0, 11, 179, 20030222.0013139993, 9.7270393, 4025043, 0.18327941, 0.45284995, 8.650919
1101759, 0, 2302789, 539184, 20030127.0250249989, 2302790, 22, 0, 0, 0, 0, 20030222.1649559997, 0, 4026009, -9999, -9999, -9999
3411033, 0, 862472, 76312, 20011001.1040569991, 862479, 1208, 0, 0, 39, 433, 20020331.1739020012, 0, 2274010, -0.071209453, 0.37028256, 21.139112
10900126, 1, 1744122, 915, 20011122.0027429983, 1744123, 6222, 1, 0, 1042, 2115, 20020313.0907160006, 295.43982, 2325026, -0.29221243, 0.54801589, 17.847921
8659681, 0, 2327849, 54686, 20030203.054223001, 2327854, 14, 0, 0, 0, 4, 20030224.1820529997, 1.6705276, 4033025, 0.010931661, 0.55390525, 178.6367
8546760, 1, 1047640, 9395, 20011025.0456070006, 1071943, 5446, 0, 0, 666, 1665, 20020518.1715489998, 11.263223, 2298003, -0.30898327, 0.47540331, -12.476054
12733963, 2, 739039, 12661, 20011010.0447300002, 739032, 4354, 1, 0, 444, 1346, 20020501.1517180018, 76.920876, 2283001, -0.22677813, 0.37063739, 1.0108479
3209300, 0, 493999, 30070, 20010925.0605400018, 493997, 843, 0, 0, 33, 306, 20020404.2010309994, 0, 2268007, -0.013012727, 0.50449663, -13.65819
13232399, 0, 1738111, 12413, 20011120.2157040015, 1738112, 140, 0, 0, 0, 0, 20020312.0122109987, 0, 2324029, -9999, -9999, -9999
8116879, 0, 1642564, 2609, 20011005.180443, 1642565, 15, 0, 0, 0, 0, 20011221.1010229997, 0, 2278049, -9999, -9999, -9999
3550140, 0, 465151, 29895, 20010916.0855330005, 465148, 699, 0, 0, 0, 0, 20020402.2224059999, 0, 2259010, -9999, -9999, -9999
9451659, 0, 872314, 18162, 20010917.0631119981, 872316, 4, 0, 0, 0, 0, 20020402.0415050015, 0.73468661, 2260003, -9999, -9999, -9999
1703926, 3, 1656967, 33153, 20011116.1053429991, 1656968, 4921, 0, 0, 819, 1494, 20011226.0534499995, 13.343668, 2320011, -0.29254001, 0.38881248, 17.135052
7863922, 0, 1784816, 70205, 20010926.2106310017, 1784815, 203, 0, 0, 0, 79, 20020318.1528999992, 1.6257669, 2269021, 0.066757336, 0.48914012, -1.5018281
9867479, 1, 1866317, 170, 20011115.0301010013, 1866312, 5034, 0, 0, 944, 1894, 20020620.1700379997, 90.680908, 2318036, -0.36136132, 0.34107533, 30.015583
1224030, 0, 2313442, 492306, 20030127.0232320018, 2313443, 17, 0, 0, 0, 0, 20030223.0320249982, 0, 4026009, -9999, -9999, -9999
13645655, 0, 1643646, 15303, 20011005.2335480005, 1643647, 2, 0, 0, 0, 2, 20011221.1619269997, 0.65559632, 2278057, 2.3991146, 1.4141188, -197.19325
11335714, 2, 1087727, 25720, 20011027.0310389996, 1087739, 4530, 1, 0, 744, 1520, 20020525.0026119985, 43.021606, 2299020, -0.29021776, 0.4383482, -5.6964097
7579580, 1, 1742780, 18366, 20011121.1603149995, 1742781, 5175, 1, 0, 609, 1742, 20020313.0235249996, 61.612156, 2325006, -0.35047668, 0.51552784, 3.7928827
3284034, 0, 1757908, 8304, 20011027.0354159996, 1757907, 0, 0, 0, 0, 0, 20020323.0008499995, 0, 2299021, -9999, -9999, -9999
14384502, 0, 2317056, 157662, 20030203.1926430017, 2317065, 50, 1, 0, 0, 17, 20030223.1452389993, 1.8390056, 4034028, 0.078089453, 0.42516908, 121.23067
6614802, 1, 2051885, 11265, 20011117.1006180011, 1868213, 4881, 1, 0, 543, 1794, 20020625.1356419995, 69.701668, 2321010, -0.38598758, 0.38130248, 34.095695
10974104, 0, 888113, 20280, 20011006.1241489984, 888064, 1136, 0, 0, 51, 286, 20020414.0150329992, 28.055182, 2279005, -0.10233773, 0.33356005, 60.285927
3683508, 2, 968901, 16680, 20011014.1204000004, 968911, 5275, 1, 0, 1037, 1695, 20020506.0648210011, 48.484673, 2287010, -0.25875178, 0.37227803, -22.080002
10141962, 1, 2323440, 63319, 20030203.0650999993, 2323441, 243, 4, 0, 5, 86, 20030224.0744509995, 18.75247, 4034002, 0.19327047, 0.38442165, 18.821331
5860431, 0, 1742872, 20627, 20011121.160751, 1742873, 5245, 0, 0, 452, 1781, 20020313.0401460007, 55.899361, 2325006, -0.32293099, 0.50378472, 12.253453
14252234, 0, 2323705, 263979, 20030203.0751180016, 2323706, 130, 0, 0, 0, 12, 20030224.072129, 1.1841197, 4034002, 0.15658265, 0.48173371, 76.10434
5428192, 0, 2314452, 192190, 20030127.0043219998, 2314453, 203, 2, 0, 0, 64, 20030223.0411470011, 7.0024123, 4026009, 0.35117954, 0.39912543, -24.954996
6681029, 2, 554125, 1491, 20010924.0214289986, 554126, 5311, 2, 0, 1477, 1671, 20020403.1300019994, 2.5145843, 2266026, -0.018896623, 0.4494949, 63.927723
9794052, 0, 417395, 25867, 20011002.0130209997, 417382, 214, 0, 0, 2, 88, 20020330.0905519985, 29.732958, 2274064, -0.18141501, 0.43206838, -5.5188341
12256348, 0, 1854969, 2956, 20011106.221512001, 1854970, 9, 0, 0, 0, 0, 20020305.0656290017, 0, 2310047, -9999, -9999, -9999
15840700, 0, 2294171, 63966, 20030126.0343270004, 2294177, 116, 0, 0, 1, 54, 20030221.1729290001, 3.522301, 4025078, 0.29391992, 0.43887529, -13.587726
2379983, 0, 866722, 2538, 20010916.2237129994, 866723, 0, 0, 0, 0, 0, 20020401.1246230006, 55.13295, 2259025, -9999, -9999, -9999
13056211, 0, 2319177, 3118, 20030203.1716150008, 2319178, 3, 0, 0, 0, 0, 20030223.1940030009, 0, 4034015, -9999, -9999, -9999
12934170, 5, 1744279, 7318, 20011122.0041179992, 1744280, 5460, 1, 0, 972, 1937, 20020313.1027220003, 75.504852, 2325026, -0.28003553, 0.54879904, -38.905651
11102847, 0, 1855277, 4423, 20011106.2323580012, 1855278, 3715, 0, 0, 861, 1438, 20020305.1139510013, 21.838228, 2310053, -0.21116725, 0.48372018, -20.857925
13595044, 0, 2306255, 62461, 20030127.2157379985, 2306256, 637, 4, 2, 7, 162, 20030222.1153590009, 1.3736327, 4027028, 0.098875731, 0.44305277, 80.758392
1547049, 0, 2293141, 49765, 20030126.0404109992, 2293142, 242, 6, 0, 5, 107, 20030221.1349550001, 1.4782377, 4025080, 0.1535818, 0.39345059, 28.403605
13680868, 0, 2304492, 546695, 20030127.0253189988, 2304499, 56, 0, 0, 1, 14, 20030222.1947459988, 0.77854395, 4026009, 0.48599952, 0.38388899, -136.90254
7166328, 0, 2298337, 88071, 20030125.0831170008, 2298338, 41, 0, 0, 0, 18, 20030222.0232510008, 0.86378706, 4025018, 0.40476137, 0.41180637, -97.839943
13976064, 2, 1055779, 39825, 20011022.120848, 1055780, 4138, 0, 0, 838, 1473, 20020520.034816999, 22.814209, 2295011, -0.35248563, 0.4886792, -25.48711
8574675, 0, 1661228, 17328, 20011117.1013379991, 1661229, 3, 0, 0, 0, 0, 20011228.0006080009, 0, 2321010, -9999, -9999, -9999
13034647, 5, 1648709, 8683, 20011114.1404130012, 1648710, 5752, 2, 0, 1000, 1693, 20011222.1736049987, 16.135263, 2318014, -0.34534627, 0.40473825, 12.422686
10070765, 0, 2290271, 14977, 20030126.2154270001, 2290272, 11, 0, 0, 0, 0, 20030220.2149170004, 0, 4026004, -9999, -9999, -9999
14799543, 4, 1038110, 10010, 20011017.0644179992, 1038114, 5469, 0, 0, 1302, 1689, 20020513.2223460004, 20.813576, 2290005, -0.26559338, 0.54685211, 26.513035
223370, 0, 2324669, 33245, 20030203.0642290004, 2324670, 129, 7, 0, 4, 31, 20030224.1032290012, 2.9700577, 4034002, 0.022300782, 0.48117104, 175.22186
10735816, 2, 1884410, 12267, 20011119.0640479997, 1886177, 5285, 0, 0, 808, 1990, 20020706.223026, 83.510368, 2323004, -0.28079951, 0.41267255, -3.6148148
